date,mark,composite_q1,composite_q2,composite_q3,composite_q4,composite_q5,grp_quality_q1,grp_quality_q2,grp_quality_q3,grp_quality_q4,grp_quality_q5,grp_growth_q1,grp_growth_q2,grp_growth_q3,grp_growth_q4,grp_growth_q5,grp_value_q1,grp_value_q2,grp_value_q3,grp_value_q4,grp_value_q5,grp_momentum_q1,grp_momentum_q2,grp_momentum_q3,grp_momentum_q4,grp_momentum_q5,grp_risk_q1,grp_risk_q2,grp_risk_q3,grp_risk_q4,grp_risk_q5,loo_quality_q1,loo_quality_q2,loo_quality_q3,loo_quality_q4,loo_quality_q5,loo_growth_q1,loo_growth_q2,loo_growth_q3,loo_growth_q4,loo_growth_q5,loo_value_q1,loo_value_q2,loo_value_q3,loo_value_q4,loo_value_q5,loo_momentum_q1,loo_momentum_q2,loo_momentum_q3,loo_momentum_q4,loo_momentum_q5,loo_risk_q1,loo_risk_q2,loo_risk_q3,loo_risk_q4,loo_risk_q5
2019-02-28,close,509493.5647074884,515938.78639761114,505463.4736326172,527961.9108644438,524512.1893822085,508817.28992455377,518884.54526356206,514899.1178930951,519793.88807790994,520926.79692986485,522922.98614062404,507407.3173000231,513432.0927544089,520701.16992581007,518802.1471116826,520504.28088877804,525180.5509767738,512900.7672951993,516572.5563955837,507780.865582067,500947.91530498455,515749.08362085925,517010.6761645389,517353.6488311962,532494.4596197957,511278.1463319083,512061.4663156035,519182.97494424257,527172.0143498124,513719.8493929637,510048.1173342014,516396.77192268614,508460.127093501,522225.9163118462,526217.4489572028,509493.5647074884,515938.78639761114,505463.4736326172,527961.9108644438,524512.1893822085,507609.7305085966,514698.66927846597,512345.85507161473,518211.98648850346,530570.1506865083,517266.35103589087,516642.1478166954,512846.35894637986,521986.5732697505,514448.1503465569,510112.15346498386,512973.9625669247,515678.06782002386,521380.3627862378,523275.2982413732
2019-03-01,close,515691.8115839906,527807.9598739032,517544.26552776166,543953.4861437302,540514.9192280028,520945.4080745801,527401.2119125506,527033.8438861723,530333.696628386,539695.157418907,533451.7286647164,519030.801752015,523553.31727429817,533652.0049504446,535633.467184875,541024.0879123098,538177.2173607195,525823.5685830116,527203.9426041725,512524.0187947252,508825.0387524582,524347.5791510518,530423.3299980963,536028.98030462,546107.2408225316,517032.69481928943,520698.66157099424,531261.9882755697,543851.9083612798,532789.9215657363,516427.10624234285,527441.1002999089,523341.6846915578,536808.2688521057,541486.443227125,515691.8115839906,527807.9598739032,517544.26552776166,543953.4861437302,540514.9192280028,510806.4831317132,524264.8328627825,527784.9727035405,535008.3165845893,547827.1659144097,528285.8899808432,526892.5653795564,522827.85042759124,535586.7971707745,531670.8567623994,524021.59434233437,523654.987258914,529550.016933542,530722.5346390837,537474.4408825921
2019-03-05,close,523764.8718792267,542491.3169283863,535551.0174236833,563970.4336186282,566168.565198522,532800.5522871214,541236.3041951674,547574.32373518,547256.5141341247,562912.964576115,548778.1218596917,534218.9296443587,539630.764556834,551937.4087229643,557024.7916965885,568917.8589136209,558157.6681431527,541772.378427968,540279.97027802,521524.3008122983,519301.2474274332,536553.4506100767,544671.9962042872,558895.3420411614,572745.4770797455,527017.7220900785,533277.0123262535,547681.2641197252,566366.283220995,557730.7627465279,525057.4146058286,545040.7690526299,537673.3690368141,556445.8530917694,567647.0546901098,523764.8718792267,542491.3169283863,535551.0174236833,563970.4336186282,566168.565198522,516505.80760105,536371.0064560638,546694.4875871324,556544.3938221667,576115.1771299166,540920.2713029393,544703.8216231483,539696.8006513222,554454.884753824,551758.3436508623,540012.8478637951,538247.7298039169,547482.2463939977,544655.7530244505,561292.2154333481
2019-03-06,close,526219.628982002,546098.9215403338,539734.7695957965,569580.6741587147,573477.9493285819,534958.963346011,547457.8135568831,551426.4994219899,551107.1561120442,569946.6552880632,554503.9989104263,536508.6655731074,545304.4001682954,555188.7643914869,563208.3674565556,575126.7326209327,561841.5499360961,546329.1306047009,545907.6273285734,524531.3769016216,521371.12735736027,539572.6863625186,551268.7479463003,563562.6229159301,579578.7746999677,530745.1167915596,536760.1474248912,552725.2866139692,572309.7181442126,562674.0849777301,527998.1270920531,546289.351805427,544340.191800217,563412.5086077953,573029.8722068482,526219.628982002,546098.9215403338,539734.7695957965,569580.6741587147,573477.9493285819,516514.2492754001,540689.2506857848,553849.0369611899,561680.0484075834,582700.9550959206,545786.4676388854,548039.0902934272,544139.4285162169,558395.0690219402,558294.2922326192,542905.1168383533,540471.2499984148,554571.9669152512,550255.3655628933,566672.9716029752
2019-03-07,close,525892.956094385,544046.0207529195,540967.7278472426,567439.3612479408,574118.5691277062,533434.9611319929,544784.765126258,553459.1815552743,550527.151227096,570082.3898718935,552528.9878335205,536743.1981659469,545235.621915682,555498.1117510694,562047.3705283974,571853.5432502473,563864.1349617749,546753.4205329157,543591.3331880604,525002.6562996485,519316.2807975169,540802.3803805748,548987.4225865223,563517.5395011758,580049.9546909835,531042.046869647,538024.6728599325,550794.5317807513,570176.3096077903,562445.6326141524,526854.7528172192,546632.0058910024,543987.6146726834,560793.2008452859,574121.5761235581,525892.956094385,544046.0207529195,540967.7278472426,567439.3612479408,574118.5691277062,515799.69059570215,541384.8094245039,553600.0183017391,559273.634534787,582677.8540608473,545109.7517527994,548099.2181879244,543681.1696615116,557785.7810416664,557293.6081902621,540177.780602359,540253.0309324028,553430.2610115221,552109.6917745357,566270.6402241095
2019-03-08,close,526345.8896649859,543680.6632500453,540233.3355452107,567921.5539562562,572429.3119953359,531590.1432988885,547209.0015836878,551875.8293461774,550741.8167146121,569007.3125755419,551946.3637553302,537487.7358471386,547538.4578019587,555135.5647973706,558089.7056847713,566349.0426663235,564295.6496127114,547376.754351869,544326.534228566,526973.0259063215,521653.58959152637,542403.3397470217,548271.6176481568,563350.6992210288,575058.5214716849,531208.5928533684,539548.5666299877,549782.1324986352,569488.427768925,560567.4898403151,526448.139939908,548237.318014514,543344.6581831262,560369.6871804985,572111.8254546509,526345.8896649859,543680.6632500453,540233.3355452107,567921.5539562562,572429.3119953359,516259.9940292203,543972.7147986621,553653.556669091,558232.4540452618,578700.4145310275,546148.0700840328,544865.3526177377,543914.2843033542,554225.2745427781,561011.2437195324,539285.454690091,541372.303033508,554659.7974814919,551086.2164578134,563980.7869019388
2019-03-11,close,533772.722330793,555597.0011478516,549447.0542141959,577087.1007437066,587680.078234055,539894.2366759632,557136.2640712907,562036.0067640834,562189.7333125948,582164.7205856356,562299.2484162104,547039.4272065855,558385.4515255047,566005.8616137764,569429.0965863091,579878.7681022026,575123.9504418437,557630.5516096177,553147.5446824756,536406.6951309433,531463.0097366009,551565.4213177075,557587.2314299812,573385.6760998678,589717.5392018561,538428.6948088082,547822.9516841648,560403.235076297,584219.8747490284,572775.5424158288,533970.2183275599,561245.5664616767,551254.1646494586,569246.2361672069,587743.3867814959,533772.722330793,555597.0011478516,549447.0542141959,577087.1007437066,587680.078234055,522635.84921085,554466.5797625518,565954.8513753822,567419.5096926211,593368.172895266,554771.6724002701,553795.467617928,553922.7538931575,568538.307008484,572147.3000797081,549692.8914852034,550686.6220759281,564386.3935642878,561415.374663586,577168.4240287779
2019-03-12,close,538243.9792829369,563082.4758989367,557298.6061040446,584781.4310315419,592756.3560897303,542778.9827745093,565048.889926396,569009.3875007937,568214.7140602333,590972.5461129383,565990.9446884447,555892.2544379113,569330.3539242581,566806.0834677647,577705.8343580777,589831.3900043246,582342.0975268757,563375.4175487083,558673.4123138074,540433.1473464674,536563.2065898551,557592.1999569676,566257.7957203987,578665.4522975293,597236.769345313,545080.6462105082,554563.6778144826,564732.4716087905,592354.3860608838,579467.4567371397,538392.816001024,569942.43572794,557705.47896993,576947.0861242233,593025.9082532836,538243.9792829369,563082.4758989367,557298.6061040446,584781.4310315419,592756.3560897303,527763.3671432299,559510.98439764,575741.2997958582,574663.3468931108,598782.8311058835,560755.054151661,561701.8865785102,560595.9138539749,574737.177452177,577923.2315719674,557349.8406933723,555332.900947656,569726.682053824,571250.0062167449,582261.795379441
2019-03-13,close,534766.1739845749,558456.0365264176,556898.1695963194,582009.8134104635,592259.2891468535,541473.6151134347,561719.9731467204,565205.3436679326,568648.3638306452,587130.0299325093,564729.9978781462,551211.6393448232,570202.4840281192,564574.5422723283,573187.42708351,585139.6744824228,578746.9838230448,561966.8273216775,558507.167491565,538525.3306566748,534719.7931613816,554280.2339031821,563587.5404559749,576352.82452574,595538.9243086996,543971.9175642465,553067.4975069199,562346.5616536654,589272.5672558978,575649.7215655976,536034.004391119,564589.8350519707,555358.131357737,575806.5332701233,592443.4971270383,534766.1739845749,558456.0365264176,556898.1695963194,582009.8134104635,592259.2891468535,525174.4893680896,558572.4269515058,573394.9871847228,572787.293228405,594661.8879359781,559667.8941403282,556838.9307686491,557548.3714486858,572932.77975892,576906.0892204292,553162.6652016874,552501.9917667048,566407.8581885599,571080.0091878094,580972.2254165186
2019-03-14,close,534866.3738193229,556910.9256812748,556985.6463050491,580911.5839282688,592076.0435336813,540298.8677346703,561126.1898103112,562588.8346900502,572428.374656335,585103.0349284771,566271.9223684105,550596.8933556891,569688.739035392,561706.7711294276,572952.3853313689,584838.7974145614,577588.2057939657,561551.5700691545,559187.9523546747,537080.8624499653,533445.7971948601,553484.4804597519,562431.9599586173,576968.6606475078,595522.8031312423,544510.830533449,554619.992928819,562099.8363005902,585209.7409515048,575153.7145966023,535519.3565327332,564747.9633573858,554544.8664989483,574102.8067258915,592654.9414209458,534866.3738193229,556910.9256812748,556985.6463050491,580911.5839282688,592076.0435336813,525870.9597771195,557693.6108651736,573609.6113657057,570302.3053548636,594448.8248166132,560844.6080133291,554511.7646647366,556287.3466829853,574301.4557852288,575303.7157132857,552058.7749943264,550489.6136677299,564033.7474291191,574103.5588369713,580835.7062296319
2019-03-15,close,535054.8708662161,554897.0447495637,555195.2085646827,579824.9939784968,582357.9409883461,538210.0011172221,560444.6896246728,556957.869232519,570558.901813939,580973.4319307373,564561.9072707193,549107.4709376422,566723.064407437,558140.7508104868,568292.2388573481,580771.8710909219,576649.0571479091,560593.5248597254,555381.1281949698,532498.9669469057,529269.2564041826,556041.6278987584,560131.8436958574,575448.6880060013,586537.3884895872,543578.215882772,555296.0449103524,560164.4505688014,580494.9456398904,567606.5650140563,535536.7643792457,563939.7991874639,555101.8058341912,569409.3360014361,583139.7016609063,535054.8708662161,554897.0447495637,555195.2085646827,579824.9939784968,582357.9409883461,526301.7147165574,558114.2723712475,569171.6700312092,566559.9957771866,587300.191964466,561690.569618635,550263.9639578434,554995.8853436031,571347.0676305774,568564.4317889723,550116.4770774718,550624.3249338305,560293.7783213198,571556.7889382689,574509.1391020414
2019-03-18,close,534113.4910639917,553594.0374316219,552418.4498701864,582603.1652779416,581076.0913333494,539269.2770682835,559011.3164475915,557720.0340409699,567810.1246908414,579769.5238991864,567197.7158472802,547508.8264008577,565704.3705171879,558534.8201827531,564285.0549278946,576116.9884924109,576800.0603335154,561046.7903268974,556456.9068278482,531997.0523936462,530689.9224309948,556038.7923149545,558183.7582620999,574463.4985549181,584450.0892385843,543142.6153230325,553065.9606624655,559759.4403014256,582956.4828707874,564699.8624685315,534057.627170929,563430.4366739766,554043.1653652515,569678.6716615597,582387.237608581,534113.4910639917,553594.0374316219,552418.4498701864,582603.1652779416,581076.0913333494,525802.4664307385,556853.0841562814,568244.169621598,567302.5187107365,585710.4849494088,560814.0908653002,545151.898473166,556043.4871873677,570141.8092756784,571265.4712853053,550525.0707038732,549279.6509531332,560458.6824344514,568846.8690002506,574437.5747968422
2019-03-19,close,536163.378831689,554118.5494041613,554219.1301227828,584569.121719785,584575.8947715417,539482.3852210423,559217.5473204665,561932.9700498305,569287.4280259578,583546.6377580741,570148.5316921275,550010.0268693345,567136.4496205095,560224.3000186773,565491.0936636594,577495.7698017372,582239.3322013933,562755.0623800943,556286.1858122377,533391.9975530657,531745.0244115015,555331.5247138267,558860.9115275433,580297.5505338459,587479.2632187853,544832.6320469296,553970.7435749476,561587.986869278,586561.552226032,566511.8527415805,536716.4391507035,563955.4642395522,554663.9954706354,571489.5217562253,586599.5909316861,536163.378831689,554118.5494041613,554219.1301227828,584569.121719785,584575.8947715417,526780.5941591155,557436.1979323829,568823.5127994721,571380.6161571749,589354.199251694,563893.7273288938,545974.3341022389,558675.798636402,572819.1651393049,571866.3234049225,550563.377302821,551705.8299899031,562163.9891117793,570613.644608681,578344.1853462033
2019-03-20,close,533170.311829998,552349.141154732,551527.8192316145,577175.5664704544,579274.7050828591,534617.5555504159,555328.4205296263,557382.3568557146,566589.3474085875,579485.6820828603,565448.4237874376,546482.1354106987,563424.9359634774,554958.5600176561,562621.5501603157,570830.4692131551,574834.4116835711,561268.1157548712,554540.2200123052,530744.6371501809,530006.5748887379,551241.2917169575,556976.1400129546,574326.2626277825,581038.1593398005,542089.0143525876,552541.1458366213,557879.3481276697,582222.2746090837,558571.916009558,535341.9951620555,560558.4805676353,550503.3452659207,566470.241889256,580402.6080604296,533170.311829998,552349.141154732,551527.8192316145,577175.5664704544,579274.7050828591,524912.5519939702,556616.6246785398,562451.0262259408,567983.2618458458,581618.9785213661,559935.9316889058,542775.3293516885,555054.2560743991,570059.8794915982,565306.3640129416,545452.9840732468,548925.5250010563,558145.9962939953,567196.3225643173,573588.2252819448
2019-03-22,close,531612.0201534944,550652.8172319906,548959.9803165665,571665.7705728598,573186.0552850856,533353.7051174478,553208.0394873344,553839.0018614602,562550.835571849,573033.637964048,561949.6529657667,542868.570720261,560668.1872650825,553537.9069673683,556572.4663585279,565545.4986950721,571241.7819284932,557565.6525264811,552327.4859273378,528236.1724988237,527443.0311645154,549678.2834806152,552977.0052637575,570391.998771772,575695.7615333865,541564.9521922215,550526.6501499084,553601.1337956386,576109.1529577001,554065.6743590677,532995.9832864635,558713.2553952371,548111.1477361339,562324.6990527257,573730.6133810068,531612.0201534944,550652.8172319906,548959.9803165665,571665.7705728598,573186.0552850856,524351.2551198617,554603.8581285754,560615.8608056203,560491.026187571,576085.0629808587,557910.176376751,540614.0001422906,550890.5911599757,564794.0055523341,561521.9269428247,542846.7651360761,546633.1197350329,554421.6948026256,564280.9965044216,567740.5557332102
2019-03-25,close,528231.0409790761,545255.5363493478,541437.4506785332,563360.3370810742,563151.6665460768,529478.7349363625,544634.8724388103,546473.9236137961,556488.2487488325,564346.9108314819,555716.3265512442,536171.7844398202,554746.8836669825,545793.4365089282,548616.0784743103,555734.9478127215,562670.3511664507,551747.408629052,545820.2939838341,524507.3125601189,520983.9280595084,546996.4815627368,545916.981379746,563666.5732432734,563989.2198932301,538009.2976755267,547678.9495655872,546358.9886561144,567473.9686761457,541655.2170625917,530572.0085154016,552553.4593938204,542046.2519623094,553755.6020314983,562303.6269527634,528231.0409790761,545255.5363493478,541437.4506785332,563360.3370810742,563151.6665460768,522769.1272338971,548381.4421980401,552211.2737773951,553940.5158049307,564183.3749155147,552448.7741389503,533744.2956426598,545689.6526599269,557888.273153366,551394.6851359456,535763.1883587021,541963.476672831,544961.8728430109,559638.8698641271,559018.4092634557
2019-03-26,close,532788.3815358389,548699.6240151214,544789.0240998069,568441.7548365181,567605.2252526261,534984.5578995704,548047.8195212004,551376.573708607,559138.9574748884,568743.2421596915,560128.4563712595,541470.7910410188,558344.0904240448,548062.0029553806,553890.7701852007,560203.3491270177,566323.1938239078,554600.4109673951,549979.0960989378,530259.6929694623,525541.059159424,551077.6126578074,549677.4294229775,568419.5006103474,567712.0107347533,541779.1541699802,551187.7037257924,551117.5867698089,570474.383658453,547520.9505149234,535791.0951367974,554872.1509919324,544997.0886899971,558715.9669050253,567752.4901315258,532788.3815358389,548699.6240151214,544789.0240998069,568441.7548365181,567605.2252526261,527905.7243605653,550994.9905185681,556679.5228168489,557490.3084051773,569308.5123764501,556562.035834645,538955.2314118786,547238.0658292585,563217.6359613272,556052.5457731091,540053.0406364454,546139.5113765638,549388.71744603,561823.320221763,564819.323325874
2019-03-27,close,536083.6916566874,554061.8049714767,548230.093898602,570781.0263284758,570465.0703538064,537294.7135099502,552427.1767184844,556324.8814494872,561903.4814359975,571680.4469972511,565078.0035302258,542840.5388543501,563669.8306579116,549744.533660705,557910.6305961447,565373.819608202,570829.178444619,559299.6630613176,552764.8448746924,530374.2343813949,527694.6142840678,554084.9559090585,554743.7460241638,574535.8865780341,568740.4828485122,543310.0726501413,555579.4899825348,554839.499725879,574775.0327125323,550931.548180418,538395.72927792,560508.2014850001,550121.3529017685,562757.5304032941,567652.5234786241,536083.6916566874,554061.8049714767,548230.093898602,570781.0263284758,570465.0703538064,529261.4202074513,554554.1509844479,563331.1679835418,562128.9591152682,570480.6681829406,560879.6177196063,541863.8518810836,551653.2454535207,566541.259379286,558415.6707974129,545400.387913896,550912.2774023203,551627.3632023042,563514.1852572314,568036.2570782313
2019-03-28,close,537907.2361210496,557352.5822431139,549382.6454902579,573488.5734071977,577474.1473730942,539261.6274931118,555459.9446406268,558369.5864375381,565693.9302617321,576831.5478491602,567708.3370822048,545373.903373286,567047.1023133199,554295.7051474467,560800.9362484275,566382.1278067812,575928.4650344355,561852.9811366284,556521.228124809,533919.3022240368,530517.7636162454,558488.4130820496,558047.9105235197,576618.1745494421,572065.9790691135,545692.604768244,558275.9298689087,556383.3838771521,578712.1570637122,556355.8172211006,541200.0097463422,562055.4068267879,553870.8571796429,565914.4682072671,572394.3235638442,537907.2361210496,557352.5822431139,549382.6454902579,573488.5734071977,577474.1473730942,531264.0896165511,557968.6302692891,565088.2206306598,566067.941559135,575344.5386969148,562830.761955977,544542.3309575908,552017.2166083539,568499.2923066131,567457.8535604463,547607.3759853211,554464.0152610155,554061.8638841438,567154.9631987689,572172.0392228642
2019-03-29,close,542930.6124839452,563259.2068687074,553926.8557034585,577280.2597944016,584602.8619595772,546052.7007494069,560207.8215023188,561574.7773209218,568844.6592298105,585318.3336906304,572865.0198815984,549511.8475685449,571594.3237492334,558260.707621136,569423.492710907,571346.986920552,579824.73682374,567931.5470362841,562777.5568679009,539161.9073660462,533800.210093268,563191.0383731739,563379.258631107,585536.4878594155,576288.5161273002,550779.6841103417,563731.3849085273,561755.5112452933,585100.611429893,560455.557250796,545975.8661913861,567755.9543841784,558979.4797829422,570246.0984582719,578881.9298821854,542930.6124839452,563259.2068687074,553926.8557034585,577280.2597944016,584602.8619595772,535298.3242589753,563355.0523490388,570390.9018449344,571342.0192698921,581773.8489328797,567399.8752987109,551157.9947408597,556191.5183517188,575132.5114958991,571854.7469082859,551713.1835473125,559125.1471811299,558405.2637954336,574519.1478959565,578138.1498929
2019-04-01,close,545605.790905099,566047.4579732264,559141.0982648109,584611.1679897319,598120.4436231959,550367.6831145614,565452.1233475772,568225.2969913715,576159.9042028104,593232.3009383859,577681.050291734,554930.2346301813,576743.9902629502,565846.3882843081,577878.3796263883,584022.1584267487,588860.5159431301,572612.7977982811,565898.5243020535,540829.2085519878,537106.567138675,565695.2196809036,566945.1609900318,592883.8637398103,591083.476186617,550631.9875524722,565552.7493056172,569968.223513409,592877.1575879346,574399.4261587636,548005.9603605965,570505.9811807238,564037.5613448148,577877.431972157,592953.0942666447,545605.790905099,566047.4579732264,559141.0982648109,584611.1679897319,598120.4436231959,536275.3356655882,566271.7725815127,575127.1067186402,579629.0320364517,596416.4594268762,569600.4466114567,558519.4764193533,561664.712823697,585211.8059950634,578179.1621372916,558434.9233739737,563815.8419584536,564857.8405204244,577874.3310998435,588317.5427298773
2019-04-02,close,545726.3984946192,561502.3917980096,560139.744722549,584035.8132597847,599653.854324124,549762.2951412727,564495.9282053274,567090.9041453518,576966.6050917732,592592.9076099576,575514.1644785882,554926.9807782463,575532.6551620286,565898.9857194351,578691.5365679328,579734.5213149466,590626.0932721097,571181.1556559226,567522.6608375141,540650.5412144567,538918.2146459296,563322.6555498014,566811.8367194271,590586.9177935963,591524.7038498404,549754.6851175649,565113.8831161977,569179.1292774297,593222.5038980601,573625.4527230016,547576.0656019252,567411.8492754636,563268.1902969349,578410.055462477,594226.954205163,545726.3984946192,561502.3917980096,560139.744722549,584035.8132597847,599653.854324124,536208.3210421614,565548.4373455471,573615.3812853332,580614.5781337619,595187.911003026,566770.6531642885,558334.164991644,562413.4819171836,584375.5860573493,578783.9754502526,556844.407420626,563111.1687902486,564792.3725253182,577143.7042259459,588895.7669578359
2019-04-03,close,541393.0538663787,558930.7037237604,557559.4195521967,578504.9382853936,591808.7624921186,546254.1042402191,559956.0245830887,561385.8963853484,574114.0460169929,586361.564753068,568463.2010758265,549864.3103603852,572905.5745374742,560862.0380833085,575718.6952703838,576816.2670622325,582863.3098252885,564761.9568423254,563518.6001731913,538973.8542445258,535546.5258496226,559731.286955436,561678.6393431213,586508.1008576842,584839.6854413263,546525.9995595298,563127.6293816079,564476.0645910322,586625.5204903727,567243.1559962205,544123.3625572624,563140.0824779903,560358.8784415991,573653.5188966016,586773.3826220307,541393.0538663787,558930.7037237604,557559.4195521967,578504.9382853936,591808.7624921186,533410.9994241077,562472.9269525901,569272.6758904245,575134.7851256257,587999.9550210033,563772.2833900378,555565.5257674473,558593.3492006134,576737.3979648084,573123.7673082743,552831.238938876,558085.3994795778,560665.3235036024,574321.464953177,582068.0706014592
2019-04-04,close,541282.0774580273,555137.596965116,555843.0510702408,574978.5744626052,589116.1597513049,543850.4227287426,558794.5218951488,560016.753311924,570032.4732606454,583530.8359533707,565165.8574858671,547382.9117130289,570620.7559215052,558581.5869842403,574263.1753733814,572198.9547086265,579813.4572627767,564086.810371673,560479.6260022095,538595.787158854,533947.1480077105,557191.5086640426,558635.0323882703,584380.4558125993,582315.6769144884,546894.3117558123,562286.8332994014,561545.1265201084,582344.1519114353,563015.5155687904,543588.913382436,560730.9108169329,557258.7383279882,571458.245384384,583152.5635024419,541282.0774580273,555137.596965116,555843.0510702408,574978.5744626052,589116.1597513049,533778.0741517317,560556.492419707,565028.1234905497,572174.9313307462,584864.2023114043,560791.8351078016,553900.0268906982,558077.0014375717,574786.0421360423,568413.7841867685,549266.177445397,555676.536908649,557890.7958389862,572612.3579799233,580730.2502592128
2019-04-05,close,543824.8849948462,558213.6303830574,558025.397204072,579871.8491084591,592697.6752547175,548080.0799962548,561675.2715655216,561769.8805614372,574169.7160730044,586774.3007450221,568485.4883294648,550269.5506676583,574892.4715558374,561475.9741614708,577154.2815154182,576979.5595339468,581386.2379803454,569046.7000971426,564428.3263378798,539594.1601844252,538373.9792517874,559065.5011030635,562338.925100644,587261.5826511214,585691.3006475371,547137.3514243901,565499.1041867532,565427.4123250967,584762.2408670177,569581.8400518257,545308.1512730458,564449.8624341717,559782.8102955639,575351.7320401426,587576.6362569232,543824.8849948462,558213.6303830574,558025.397204072,579871.8491084591,592697.6752547175,536343.5381228792,561987.3852701284,569117.1747957655,576941.4052111701,588322.8184810576,563320.2355246193,557237.9776738064,559664.8289231895,578829.2815275003,573187.0771721955,554214.981069809,558202.1085525958,560906.7425167577,575252.1805946626,583836.6034827204
2019-04-08,close,542016.8404005087,558879.9355488898,557911.8199345364,576351.5591514426,591567.9294676078,548863.1553840456,559894.7153282395,560280.9977229849,573594.2406416804,583927.7180906545,565160.8290652185,548704.0550995417,573570.4601738934,562618.6351068495,576398.1878614108,573195.3408341807,581414.837740206,566389.4563699228,564332.0436620571,540253.5675428954,538970.7263269842,556733.5280434164,560038.6345127715,587511.148740634,583584.5260617111,545629.4220804345,564640.3903141298,564309.0862429884,583628.8638330112,568320.8957250775,543831.3783143605,563840.1155366991,558429.7245107346,573456.5142071547,587026.2089999585,542016.8404005087,558879.9355488898,557911.8199345364,576351.5591514426,591567.9294676078,535211.8083616479,561235.1900610112,571142.7248871297,572080.9079881968,587152.1293225898,563888.9659478817,556149.4837329072,556658.351889739,576169.0290971504,573454.9841814474,554795.6614277116,556213.5440498459,560021.9210620286,572155.2463527276,583326.553535604
2019-04-09,close,544032.5721541309,555800.1838911459,558059.3150126085,574700.7590011953,590367.7848394549,547898.9757445074,559889.5840922461,558167.317520263,572081.9983214522,584753.4667989713,565845.2909526161,547317.8258366827,573212.1828413688,563793.6016476427,572508.0889235437,573633.0824327325,579379.6965726765,566682.164488369,563948.4064816573,538185.7750728844,539837.4790862642,554698.6759824783,559512.5961010052,584739.2072790851,584285.3500875012,545299.8430168908,562109.3331199327,562492.5281786617,586356.3233857927,566541.3867697775,545551.083330396,562928.9583669641,556086.0416931951,571554.8270377452,586655.7196691269,544032.5721541309,555800.1838911459,558059.3150126085,574700.7590011953,590367.7848394549,535242.3783336604,560372.232337096,569381.6739382405,570371.4422417121,587682.6358217524,564884.6726004136,553921.0986136913,555147.0038261871,575133.3633051334,573470.7953793051,555698.3310455394,555060.9209047119,558575.9219224537,571017.2694435379,582375.6929460162
2019-04-10,close,542709.6443467637,554815.806607482,559230.8961367222,574241.4898254484,590916.9987793262,546339.498899306,557907.1951148458,561133.8733421048,570327.641811917,586063.6213560817,564746.9713936129,546047.7812076716,573571.8137766521,564239.4610284416,573026.4827224059,572912.2370404557,580446.0188749493,565587.8534907197,563108.3307602492,538672.4635089186,540874.7486408806,554061.9993390454,558279.0648439368,584332.2054083574,584421.8962502098,545145.1997656222,561991.4318250535,561641.391042497,585828.5869600439,567103.7328974955,544668.9795498624,563533.5182139133,556298.1395789401,570435.5568951068,586751.4702492063,542709.6443467637,554815.806607482,559230.8961367222,574241.4898254484,590916.9987793262,535276.8004280942,561056.7962183463,566885.9373919929,569449.7379078727,589270.92235173,564122.4283844732,551218.9053222337,556018.3234458163,577102.5992817419,573073.5179263188,554260.6411686309,554574.3829455775,560301.7291031871,570642.6752172897,581894.7780448879
2019-04-11,close,543354.1890955291,554860.1999854001,558151.1792994692,574027.0154036451,590678.734388201,545883.2416432932,558015.574805431,561163.498050429,567750.0084942727,588138.0499156739,564741.9024766502,547678.2667631176,572782.3442025231,562604.1913511574,572962.3627371187,571833.6643288895,580966.461085655,565365.5662382892,562952.8318000882,538791.3960739265,540457.5923157561,554364.4407015934,558364.8047941569,584402.0222834935,583554.6358658313,545726.3737243112,563023.8615888626,560243.3562614183,585429.9629001379,566423.5967564028,545097.3498160742,564148.0935214162,556231.9935868346,568928.6599053488,586430.5180605161,543354.1890955291,554860.1999854001,558151.1792994692,574027.0154036451,590678.734388201,535065.8726719281,561872.2535448357,566977.0941032396,568586.1290164139,588597.1233648518,564277.614933275,551268.3413814016,557194.7726689326,575863.3704166398,572098.4620223411,554411.9801743947,553454.1144600831,559684.158520922,570116.2880155303,583199.4215640047
2019-04-12,close,545239.0004434724,556305.3597482604,559200.873459949,576151.863621354,596291.289974406,547574.0775252163,561573.2906728921,563761.9606296682,572091.7067648561,588025.585527014,568492.824602235,551288.5767906511,575972.701800861,563463.1495865897,573583.1123138892,571856.9004024476,584958.2888645527,569429.7981894579,566301.2622008491,539466.1625034267,541182.5433803609,555522.3445019656,561512.0860791312,587586.5953677256,587487.7854142033,547711.800566849,564987.550175916,562376.9120639946,589163.7682427391,568711.015973453,546245.2726968966,565839.6605560886,558397.1437648853,571105.5904359167,591376.4522817134,545239.0004434724,556305.3597482604,559200.873459949,576151.863621354,596291.289974406,535895.7632128614,564025.2316997955,568902.2510803465,572050.9820696103,592348.698871617,566792.7149908793,552262.4328080397,558681.0321592407,579216.2477479385,575863.3895922548,553838.9443754011,556187.9745111425,562147.0636111578,573296.014794402,587537.9099831085
